id,target,fold
29613759d9f130c,0,0
2962e7e603e6e9f,0,3
29643151b336f80,0,2
2964374aaaad51c,0,1
29644901df4e057,0,3
2964984471919b0,0,3
2966a5ea3130d55,0,3
2967073d77a4a47,0,2
296713785cfe205,0,1
2968e4639c3e3eb,0,1
2969f2232eae282,0,4
296aefea581c0ae,0,0
296b04b064650de,0,0
296b92325efd579,0,4
296bfda2c9b8fb0,0,3
296e6caf0c80ddd,0,2
296f065600b9cf1,0,2
296f7b23d9a4b81,0,4
2971c3cffaf8b12,1,4
2973093f6aea516,0,2
2974344107a27d5,0,2
297546e60b49158,0,0
2975b3511f0d843,1,4
2976344312b5795,0,3
297838cf6c6dd4e,0,1
2979ca5c6a5eca3,0,1
297a42d73112b6e,0,0
297d064816843e2,0,2
297dc2814cb030a,0,0
2981cde2baf5a72,0,0
2981d4abd051ee1,0,1
2982f76d8c3c253,1,2
29849cf840b72e9,0,4
298a9085e2f1cb5,0,1
298db1fb06e7cf9,0,2
298ef0e72c97ade,0,3
298fb287995563f,0,3
298ff07a749438d,0,2
29930cba078dcd0,0,1
29932e629a4cd02,0,2
2993393b2f03f79,0,0
299466e7f505734,0,1
29964081ef17b4f,0,3
29972ac0da9150e,0,0
2997f9670df3244,0,3
299859b32c3841f,0,4
2998ade2a480600,1,0
299a282549e69a1,0,3
299a366f89bfddf,0,4
299a5810d704ec2,0,0
299c88c2c046330,0,2
299d3f72b3e4d33,1,3
299e1046fe1279e,0,0
299ef789bcbd08d,1,4
299feb4d0a51ab6,0,3
29a0624a0d0965a,0,4
29a16610a4c6981,0,3
29a285db23977c0,1,2
29a58a04a4fa6b7,0,4
29a6b76f1c973c6,0,1
29a74ade86325b9,0,3
29a7549fa9ff56c,0,4
29a764c4d52d0eb,0,0
29a8046ea0c58ec,1,1
29a9d8999fee802,0,1
29aa86e62c17db5,0,1
29aabd444ba7919,0,4
29ac3c38b7a4aa4,0,2
29acaab2e368187,0,4
29af49e0405e2b0,0,4
29b00540d8ac79e,0,2
29b20cf06c03f7d,0,2
29b44d760f59bbc,0,4
29b4f2f703e5f0d,0,1
29b6f9e90e2d132,0,4
29b930a2eb8c984,0,1
29ba974e7b6d9e8,0,1
29bd1c6b57f5280,0,1
29c2372196f9236,0,1
29c268ddf313c1a,0,3
29c3afd1d456408,0,2
29c42481b244d20,0,1
29c463b91a129a6,0,3
29c51d9c48c3051,0,4
29c5ec30de8746f,1,4
29c60b4d6871cb5,0,2
29c62d3909ab856,0,0
29c7759efeb53b3,0,2
29c8285b6565e4a,0,1
29c897fe90314cc,0,2
29c8dde745eda7b,0,3
29ca4def8988c31,0,4
29ca58cea2d3115,0,0
29caa9b71d40b3f,0,4
29cba0ff597780d,0,4
29cbc1cb0fdbe00,0,2
29cd29c2c223247,0,4
29cd39ddf75b914,0,3
29ce00be6be863b,0,2
29ce09d449a3a61,0,4
29cf63870bc5443,0,1
29d003b5f9e3fe2,0,2
29d01e3c2725241,0,0
29d061e2a757b2c,0,3
29d142902a769cf,0,1
29d241360a48f59,0,2
29d3226a976d13d,0,3
29d338e55ff33f3,0,2
29d5c70cc1adf01,0,1
29d65642043b190,0,0
29d6a988e739d90,0,1
29d6fcabbe96cfa,1,2
29d71b5f3f61305,0,4
29d91b73b16edbe,0,2
29d947826e2b01e,0,1
29daf2051ebdca8,0,1
29dbbab647e0872,0,3
29dc1d16a8b0790,0,3
29dcdb74637f2eb,0,0
29dd847fce9f77b,0,4
29de555bb120382,1,0
29e3b82146ebd64,0,3
29e50b1c2a99ab8,1,3
29e5de6dd37f8ce,0,3
29e6083ae48bb8e,0,3
29e8c6bf5ab80ca,0,3
29e94250bf3ea46,0,0
29ed728f8cbc08c,0,3
29ed73ae5234158,1,1
29eed10e6c88b62,0,2
29f02ede9ac8fe7,0,1
29f45cfe8497768,0,3
29fa7565413e8a3,0,1
29fb8df331e33a0,0,0
2a00993d36bf61e,1,4
2a01f9c02bfb65b,0,3
2a027c22f72fe73,0,4
2a03583e9665478,0,0
2a0471e5d1c48a1,0,3
2a059b1a0fc1e9b,0,3
2a08f2b1b8ed97b,0,3
2a0903f53dfa805,0,2
2a0cb551bdf2d89,0,0
2a0cc5c50c0f899,0,2
2a0d2ab8ed18257,0,0
2a0ebf2b84646bc,0,4
2a0f09209a899ae,0,1
2a0ffcf8ba1c715,0,3
2a11bcc95648039,0,4
2a11bea60d80e0e,1,0
2a11c56421147ab,0,0
2a124e55366dbc0,0,4
2a14648f1744eca,1,1
2a14a833bbc71db,0,2
2a14bc772c59ffc,0,1
2a17f541c6acd15,0,2
2a1964750289bea,1,0
2a1ad5ff8003965,0,1
2a1c89912eb494c,0,3
2a1cdfc3febc33d,0,1
2a1d7f376e1250e,0,2
2a1f72e00b32f64,0,2
2a2070b521c0a85,0,2
2a2163ad5e725f6,1,3
2a246e9428b8766,0,1
2a24e3fd648b894,0,3
2a25bb21e59b0b6,0,3
2a25cdd683d9f80,0,0
2a268743ad0e90e,0,4
2a286e70a15899e,0,0
2a28ac1783c3191,0,1
2a2a1f181208c53,0,1
2a2a33995f8df0e,0,0
2a2a37412c63179,0,3
2a2c6ad69b56129,0,3
2a2c6d2f0daf9a9,0,4
2a305308a287d84,0,1
2a3442783c161ac,0,3
2a357a07796bdcd,0,3
2a35a3972ed055d,0,0
2a35bd7611ff8e2,0,3
2a35d43665bdf81,0,3
2a36b0ab8fa5ae1,0,3
2a38cb60d262aec,0,0
2a38e17ae019290,0,1
2a39aa6c403b4b5,0,4
2a3b4b399ec9b19,0,2
2a3c1b791bf54e4,0,4
2a3e41aae4ab0b0,0,0
2a3ed21614100ce,1,1
2a3ff6306c9f86c,0,3
2a4093e17001dd3,0,3
2a4151dc4fac2b5,1,4
2a423ebcede76bd,0,2
2a42a87025cb1d3,0,1
2a431dc22125444,0,1
2a438530ddf19df,0,4
2a4648ae5732913,0,2
2a483a923585b94,0,0
2a4c015b5e812cb,0,2
2a4ca07edc49fa5,0,2
2a4d2ca3264441e,0,1
2a4db65333d6b97,0,1
2a516cd0005b54f,0,3
2a51e963c5b1f9f,0,0
2a51f54657c7e28,0,0
2a522ebaee9eaf9,0,1
2a528f6d4f21ac4,0,4
2a52cf2e5f80281,0,4
2a5418cb1fdbc98,0,0
2a5464e5c1c3716,0,3
2a546959da30360,0,4
2a54839bd7db00a,0,0
2a558a6c6429bce,0,4
2a5635ee34a23bd,0,0
2a56d305e31ce78,0,0
2a56f09a5ad194f,0,3
2a5775adc38ccae,0,4
2a57efafbeface3,0,1
2a59da13272e37f,0,3
2a5aef44bbc0935,0,0
2a5b0338dfa7bf2,0,0
2a5f1bf1b47ba92,0,0
2a60a7246267739,0,0
2a621a85b2c13fd,1,4
2a6367b99ef3627,0,4
2a63b8f754d64f2,0,2
2a64913b1e54376,0,4
2a6554e01443ae8,0,2
2a6784ca5070e5b,0,4
2a685e5818d14dc,0,4
2a6906976840f76,0,0
2a6911d388f0084,0,4
2a6a24799c58856,1,3
2a6a9c0ff515379,0,3
2a6afa8c2540cb8,0,3
2a6d0b920bd60be,0,3
2a6d32db5bf3c67,0,1
2a6e6ea17647f7b,0,2
2a71192ca5db01e,0,1
2a71760346978a4,1,3
2a73a3ae8eaf7de,0,1
2a73e8e2292928a,0,3
2a747e80a3e37f6,0,2
2a755dd8e4e8ad0,0,4
2a7588bee91a638,0,2
2a75b02890dbe6b,0,4
2a75eef7080b9c9,0,4
2a76709ff3523b8,0,2
2a772efc3cd33f4,0,0
2a778a54a5762c7,0,0
2a78a3786eb989a,0,4
2a78f21e97e4084,0,0
2a791c69a550ce5,0,4
2a796ac460d7929,0,3
2a7a42af5bd3979,0,1
2a7a9d93323064e,0,1
2a7d07e560f5477,0,0
2a7e5dd4523c601,0,1
2a7fac5da823134,0,2
2a811aa9e546beb,0,2
2a8184423bd4607,1,4
2a81de30d48b429,0,0
2a829071e527b32,0,3
2a82e92fc5cf1b2,0,3
2a84c83c7c5b839,0,3
2a85c7c5aca0496,0,1
2a85e829ca08f2c,0,4
2a86065ef6d1e75,0,3
2a8699e491bce03,0,1
2a870131f713654,0,3
2a87dc93d65c81c,0,0
2a888f8aadedab6,0,4
2a889c3db610e93,0,1
2a88d3d759b60bc,0,4
2a89a4b696df30a,0,1
2a8a2ec6297bfdd,0,3
2a8d3e721f7e040,0,3
2a8ec266de2b159,1,2
2a8ed47d9d8f41a,0,4
2a8f28ad7eb8287,1,2
2a91b03b24b0c76,0,2
2a9313d810cff53,0,3
2a9385ec15a444f,0,1
2a942644ddd16c3,0,0
2a943207a780971,0,0
2a9472509845405,0,3
2a95ca659318961,0,2
2a96adc0ad76e0f,0,1
2a970abeb78edad,0,2
2a9814f8efc0d90,0,1
2a98a249c2c90aa,0,0
2a9b79d305ffa41,0,3
2a9e0bbcde63529,1,0
2a9f8809a883141,0,4
2aa0340cd2596f6,1,4
2aa0965674046ef,0,3
2aa26beff7789cc,0,1
2aa30772a6b2f0e,0,1
2aa3714ae4b070a,0,1
2aa42356dadf7b6,0,2
2aa4b6e415ab59d,0,4
2aa6a937b2ddee0,0,0
2aa7d40cd894110,0,2
2aa7dbe6165997d,0,4
2aa7e9e6779f17c,0,1
2aa81bb2e84d61b,0,1
2aab2a200ba4d6e,0,3
2aac9d8db2c555c,0,4
2aada55d3372f10,0,1
2aae3998317a5ef,0,4
2aae7c4a4aaf728,0,4
2aafa541b3e3e1b,0,2
2aafdbecf7472a6,0,4
2ab0e50abe86c7a,0,4
2ab32ba3e62060b,0,4
2ab34e21eb77488,0,4
2ab3e8bb72ca431,0,4
2ab6152fe987932,0,4
2ab8b68e64a282f,1,1
2ab9385bd76ade4,0,4
2ab9540bacec2d6,1,0
2aba09a4f76d654,0,3
2ababfc6174a692,0,3
2abc4db3705f676,0,4
2abc5685793275e,0,4
2abd0601cd88719,0,0
2abe3e06fdd312c,0,4
2abf3a371fe6e66,0,1
2abf6f70184d674,1,1
2abfc61d85e16f6,0,4
2ac131a1ac08fd1,0,0
2ac2db4e3218e4c,0,2
2ac3d70471d9ed0,0,0
2ac4d20ddfee3f5,0,0
2ac5a7563772184,0,3
2ac6d94710bfc34,0,4
2ac6f3644c8c8a3,0,3
2ac8490502dfc8a,1,3
2ac9052f4fcc5bc,0,4
2aca8a67ae89ed8,0,4
2acaba98f40bd26,0,1
2acb1bac96a53ad,0,3
2acb85dd225803a,1,3
2acbc3277130823,0,0
2acbfdbb260b710,0,0
2acd38c39af81ce,0,3
2aced2ae3ad354f,0,3
2aced80f50c8eac,0,4
2acf472eae51ef0,0,2
2acfc3545f614a0,0,1
2ad1467acfc8534,0,3
2ad266b1cdd2552,0,1
2ad3fdd5128c734,0,0
2ad651456daf021,0,4
2adb4ca24cf73ab,0,0
2adb83364defc93,1,2
2adbea51ee42c14,0,1
2adc83d9e08dd25,0,0
2adda8d33c6f0bb,0,0
2ade4b56816397f,0,4
2ade6380cb8e7b6,0,2
2adff8a0e5aaf4f,0,3
2ae2abb61097bda,0,3
2ae3025912dfb6c,0,3
2ae39ca98feb2c9,0,4
2ae54f16b7300a6,0,3
2ae78f489a25d40,1,4
2ae8ee327d3453f,0,3
2aea05e863b08ec,0,1
2aec0e4b6f7ad3c,1,2
2aec154cf01c644,0,2
2aee055cd85adbd,0,4
2aef1cff54b68bd,0,0
2af007c3ddf8415,1,0
2af0cdf7d25087b,0,4
2af0d387efe96bd,0,2
2af0dc3ea5c44e7,0,1
2af33e1668c2a2d,0,1
2af351b157bf518,0,4
2af4159acc7cbf0,0,1
2af4c14d114de1c,0,1
2af53c072b412a3,0,2
2afa4b1be5cca1a,0,0
2afb246aeaf0869,0,4
2afc8cd0ac43126,0,1
2afde4d1555f8d8,0,3
2b005457eb81986,0,2
2b017bede59c140,0,4
2b02f6ecc2f2b00,0,4
2b0474f4616bc18,0,2
2b04ef2a14ecc21,0,3
2b0580ba6069c33,0,4
2b09a8489f6df23,0,3
2b09c3c5489afad,1,4
2b0a458fa229d71,0,2
2b0bbbd68e05ea7,0,3
2b0c4712dbb9b55,0,3
2b0cf339fd1f7da,0,3
2b0e883963ac754,0,1
2b1351d95c85bb0,0,2
2b13f8a1ebe3e7b,0,4
2b14c3c0b97bd2a,0,2
2b159913482416f,0,2
2b19dbe6857e63c,0,3
2b1ad733b25a10b,0,3
2b1b08d43900440,0,1
2b1c185ba556cab,0,2
2b1cf9aeb09eeac,0,1
2b1f7a8f70e57bb,0,4
2b1f94bd749ba20,0,3
2b201498ecdac50,0,0
2b20c07b92d517e,0,3
2b21bec75d807c0,0,4
2b23c4c55dc1f09,0,1
2b243702d1d973a,0,2
2b253a647100580,0,4
2b2598f8426d01f,0,2
2b25bc2f454fe6a,0,4
2b262febc452aa0,1,3
2b2759eb4988fdb,0,4
2b27ae7bdc1d7ab,0,4
2b2846805e20efb,0,2
2b28ba8e94ef5f7,0,2
2b28c12f8d207ec,0,2
2b29c78b42b6a01,0,0
2b2a3ffae087774,0,4
2b2b67e5b9fbda5,0,4
2b2d0776d9a4d28,0,2
2b2de866f981b37,0,1
2b31f72a1964a2c,0,3
2b33896db4a44bf,0,0
2b35949a1bcd3ea,0,3
2b38c191b1c8652,0,2
2b38c2b24a17fe1,0,3
2b3acc96d2682f5,0,4
2b3b5b75ed1cdca,0,2
2b3bd9b8d5a50d8,0,1
2b3dceb0cb24775,0,3
2b4106dea078e4e,0,4
2b411aefaa97ecd,0,4
2b47c6b47e40778,0,4
2b487f37d939acd,0,1
2b49b7b3652149c,1,3
2b49f667fd61986,0,2
2b4aff50d85c5ad,0,2
2b4bc51077ff046,0,2
2b4d2c137d31715,0,1
2b4e99090c97432,0,1
2b50bbe4ef92085,0,3
2b5273c860991ec,1,4
2b5343e17048eab,0,0
2b53b797d9e26fe,0,2
2b5647bfe29deaf,0,4
2b575b98f49d9c4,0,0
2b5a0c0aa628390,0,0
2b5bdf943f4b18d,0,3
2b5d657044c68b5,1,2
2b602106662f970,0,3
2b611a61b4e6397,0,3
2b628b5fee95fe7,0,3
2b6498a25086e3c,0,1
2b65ae734204b50,0,2
2b65b35830a10b1,0,1
2b65d7bc9e3b1c4,0,2
2b6618c37d7c391,0,4
2b6866e319832a7,0,0
2b68aa1f77b2ba2,0,4
2b691ea164c3959,0,1
2b693bca941055f,0,4
2b6a2c7774082de,0,2
2b6c0932523f27f,0,0
2b6cd04c4d850a8,0,4
2b6f7cb1b57386d,0,1
2b71d812d6f4f7f,0,3
2b724f07a86b2fc,0,2
2b7305028d13a84,0,1
2b7313cba7247d0,0,2
2b75c0a8b317ec3,0,1
2b766df2a011e89,0,3
2b7a590672910a9,0,1
2b7c5facdf9ac65,0,0
2b7fec81a9a948e,0,1
2b80c8b9160ee79,0,0
2b8278bb0637f3e,0,2
2b85c920be04842,0,3
2b8635a964bd6d4,0,1
2b87936f7335bc3,0,1
2b892977b73b772,0,1
2b89e531be543ac,1,2
2b8b0bb3655ff91,0,0
2b8be5b891a87cc,0,4
2b8c2091e6f71b1,0,4
2b8ccb245f26700,1,0
2b8d65591f6fdc2,0,3
2b8dee040d85bdc,0,4
2b901d809c5e3df,0,1
2b91822377c1027,0,1
2b91d6290959097,0,2
2b95254f7afa9b7,0,3
2b954ae0e2e1e55,0,3
2b9631de3af59af,0,4
2b96343b673b3e7,0,0
2b96518d27004ea,0,4
2b96e87cbb56842,0,4
2b97472bf32f3a2,0,2
2b9cbbbf6b8e0dc,0,3
2b9d21a1b0dfdaf,0,0
2b9f81ddffc5ac2,0,1
2ba048a0ca7f71a,0,2
2ba075f69886ee1,0,2
2ba0a193e023eda,0,0
2ba158d8f17327a,0,4
2ba1735f72e1932,0,4
2ba293fb25c1d5f,0,4
2ba2cf628a5c3bb,0,2
2ba368ee202ad99,0,4
2ba59c3a9733158,0,2
2ba5c2dfef7a2f6,0,1
2ba6d784f7711ee,0,4
2ba6e637b5042d5,0,3
2ba7649f4ac4204,1,1
2ba7a64b86d0944,0,2
2ba8ff03ccb30c5,0,4
2ba927ad439b069,0,3
2baa95eb0f5c318,0,2
2bacc415a03190b,0,2
2bad8c4d61f60a8,0,0
2bad8da911663b7,0,1
2bafea13f7bc1e4,0,2
2bb0a8231a2e3d5,0,2
2bb0bdaa4f0bb8e,0,1
2bb23fa401df516,1,3
2bb2cceaaaf610f,0,2
2bb302e4f29710b,0,0
2bb45098ac8c634,0,0
2bb859a89fa3c3b,0,3
2bb903cd1482835,0,4
2bba6cf66ec7864,0,0
2bba79170e3e491,0,3
2bba949b6c4b4ba,0,2
2bbbe1a5627c315,0,1
2bbc38724627abf,1,1
2bbcb8ff5dfa0ea,0,1
2bbd5e7b28ba6fe,0,2
2bc11f886e5c1a2,1,4
2bc150487b1edc4,0,4
2bc19885d7338ca,0,0
2bc435f6a29cea7,0,0
2bc4e957f39d649,0,0
2bc54a688d476ee,0,1
2bc712d118dcebe,0,0
2bc756a1565509e,0,3
2bc87739c9abf54,0,1
2bcbcff25c31304,0,0
2bcc07429a2e11e,0,2
2bce7d1e1edc76b,0,3
2bcec3ce81a2210,1,3
2bcf65500465825,0,4
2bcf6c4e7e3a111,0,3
2bd2b74d1797ebc,0,2
2bd2d4b8f5e1a90,0,0
2bd41016782c7f7,0,3
2bd47977a04e4b9,0,4
2bd5ac82dcb999d,0,2
2bd5c0550468025,0,2
2bd5e6d912f4940,0,3
2bd7545b40988c8,0,4
2bd95b400f78e81,0,1
2bd967a268a7974,0,1
2bdc3dae2f7caa4,0,0
2bde298e79b0dc1,0,3
2bdea9012e0fe96,0,4
2be177cb29e2cd3,0,0
2be27b408963401,0,2
2be428ce804ed42,0,4
2be46314d50fb92,0,0
2be883a4716e1e2,0,0
2be90859197252b,1,1
2be9758d8effe05,0,2
2be9af4eab80126,0,0
2bebeaa368af14f,1,0
2bed747773f7a94,0,3
2bee61e67eac8c0,0,0
2bf132e8ed462a7,0,4
2bf1be687b93af6,0,3
2bf48d1a9e7c217,0,1
2bf52b1c5215be6,0,3
2bf6dcbf49d8576,0,4
2bf74e1f126165e,0,0
2bf7f0236cf86e9,0,4
2bf813de15e2a51,0,2
2bf8d9d9cee8937,0,3
2bfa88d26bacf21,0,2
2bfbc1b605dda9b,0,0
2bfc5cfe602331c,0,1
2bfc830b32e6fd0,0,0
2bfd4f296299c2f,1,2
2bfe99c4b454ecb,0,2
2bfed1144c2d281,0,1
2c013155a6d785c,0,1
2c02b70ca03b8a3,0,2
2c03121aeac9b19,0,4
2c03210fbf84f64,0,0
2c03599b6e12005,0,0
2c038f59783c12c,0,2
2c03984be103abc,0,1
2c03ab15583c5f7,1,3
2c058942361ee30,1,0
2c07af216bb9421,0,2
2c08447f0b77f30,0,3
2c089707602377b,0,4
2c098d76a30d256,0,4
2c0b1b96b3e54e2,0,1
2c0bab1f6a7aa13,0,1
2c0cbe9aaf7e7b6,0,4
2c0dd4eb6a3868a,0,2
2c0ef8baa99c9bf,0,0
2c0fe3de374becf,0,1
2c1082a5718c534,0,1
2c109949341a98e,0,4
2c116e968aec04c,1,4
2c11ca94bccf488,0,2
2c1370f90c66417,0,0
2c138ea6da2bf72,0,0
2c1452f16c1193a,0,3
2c16de45075c733,0,4
2c171e87e3fb138,0,0
2c17a2363ab82c2,0,4
2c1a80119f92cb1,0,0
2c1aa62ad1085a7,0,3
2c1b173ebc84572,0,3
2c1b34b9bbadf64,0,2
2c1c03c60ad597b,1,1
2c1e235ad72c1b2,0,2
2c1ed9f9ec77aab,0,4
2c20ffe1b37d601,0,4
2c2211b08312b2d,0,2
2c22e5c775a5015,0,0
2c2a57d659cfb5e,0,1
2c2c058eb4bd8cb,0,3
2c2cdcee7525941,0,1
2c2dd3cf0b25b00,0,1
2c2eadac9745b6c,0,1
2c2f0aafa0f8efb,0,4
2c305d67748bf52,0,2
2c30d709e0f8ec1,0,2
2c30fed31eeef66,1,4
2c317ef9cdf8940,0,0
2c31e2b1c36f4c9,0,0
2c31efbf0b267df,0,1
2c31fbf9243f04f,0,2
2c32c45fb6ee910,0,0
2c32ff485eaafc7,0,0
2c330b09b48e19c,0,2
2c336afac6e8ec3,1,2
2c3410216e85b4c,0,2
2c3441a26629e85,0,0
2c354aa32970a68,0,2
2c35d05e8985939,0,4
2c387f70b8c92a9,0,2
2c38b818f80e686,0,3
2c38fad90fc75ba,0,3
2c3a19048abbd52,1,4
2c3c230dc9ee970,0,2
2c3cb86a336496e,0,4
2c3e558ec61d799,0,1
2c3e5d81a167ffb,0,2
2c3ea4fd87ae0db,0,0
2c40596b5d65f27,1,0
2c419bb8291cc2f,0,3
2c41bb0acd8c27d,0,1
2c432dbef8951f8,1,3
2c434cb864fcf27,0,1
2c440536a697ece,0,4
2c456283605e9fd,0,1
2c462222086d1b0,1,1
2c46e643a301035,0,2
2c47f0fe187316b,0,2
2c4978d424ca456,0,2
2c4a7d2057fbb31,0,0
2c4ad5464854f41,0,3
2c4c03989314dd9,0,0
2c4cf807641966c,0,2
2c4d9e24ab9733e,0,2
2c4f125aa323d86,0,1
2c50c6b866b4bc5,0,2
2c510798391d926,0,3
2c516702c7784cd,0,0
2c5182562c2ac2e,0,1
2c55aaa753b0c0c,0,0
2c585ee169b07ac,0,4
2c58d6083454dbd,0,3
2c5972304cba85a,0,1
2c59cdb649c00b9,0,2
2c5aab3da954bff,0,1
2c5b386701bd882,0,4
2c5f9c895897c7a,0,1
2c5fe21a74cfe5f,0,4
2c5ffa1b5e6e0ea,0,1
2c606732b69c750,0,1
2c61dd542303145,0,3
2c6276fe3cdc489,0,2
2c62e9a5c207ba5,0,3
2c6391acd06a925,0,2
2c639f0307dfe8c,0,4
2c6443bb0452019,0,4
2c65fde50db5bd0,0,3
2c66f8f209281db,0,0
2c69350ef370522,0,3
2c6aec509b8843f,0,1
2c6bc66bf310eab,0,0
2c6bdd2827794c1,0,0
2c6c159d085d97b,0,0
2c6def2b8cec207,0,3
2c6e5fd560c7bd6,0,2
2c6e69110836123,0,4
2c7083c78daedb1,0,0
2c72687dbfaeaeb,0,4
2c729533e00919f,0,2
2c73fd72d6ffbf1,0,1
2c742f9479ac451,0,0
2c75332a1f6521a,0,4
2c753896c90a615,0,4
2c75d016325a6dd,0,0
2c75fd5fdf2ecdf,0,1
2c76085d989d27f,0,2
2c7675e46754bc7,0,4
2c76bc6a876331b,0,0
2c789e1e944b436,0,3
2c792b326e9c108,1,2
2c7b46c31e34919,0,4
2c7f81912a36b18,0,3
2c7f873b0f2af21,1,0
2c803d171f3065d,1,1
2c80cf31bcece46,0,0
2c81937a6a3ee49,0,0
2c81addb0abd4c3,0,4
2c8327961bec9d9,0,1
2c83e5804d8b39c,0,1
2c84eb3a80fc91e,0,3
2c87577c12b4a86,0,4
2c87b377a266e98,0,4
2c8a0a027a4cfb1,0,1
2c8aebd388005d5,0,4
2c8afaa95ce2715,0,0
2c8b0c0ecbcc389,0,1
2c8c31123e3ee48,0,1
2c8c5b91e3d52cd,0,1
2c8cc74b61b7019,0,2
2c8d61d205a4bf9,0,3
2c90c500e65a966,0,1
2c94131dc4288ad,0,0
2c96afda6a8eb05,1,2
2c96d64ef24c9e4,0,0
2c974e372820253,0,1
2c9889c6b1b8b3d,0,3
2c989db844225a3,0,2
2c994dd5e60e2d9,0,3
2c995ec6b386c75,0,3
2c9c30085e5bed8,0,0
2c9c77076afca8f,0,4
2c9d4fc1188a033,0,2
2c9d9483b0dac7f,0,4
2c9d9af9ed440c1,0,0
2c9eacd8fc66d8b,0,2
2c9f653f219f4a6,1,2
2ca1e1daca4a849,0,1
2ca44e1d6cce14d,0,1
2ca4ebe022fbe0e,0,1
2ca564bfabdd546,1,3
2ca5aba2a10c8c8,1,2
2ca5e66c2dc1178,0,2
2ca65ec5f43f026,0,0
2ca7487d93d0cf9,1,4
2ca879d71d88cae,0,0
2ca8be13dff1473,0,1
2ca8d9bbcac1d7c,1,0
2ca9ae6c7564827,0,3
2caa03576dd0ab8,0,1
2cab4637ad0dea4,0,4
2cab7fcc1f98e75,0,2
2cad95ca8888dd1,0,1
2cae8b596e09304,0,4
2caf108b37b9408,0,0
2cb06cb92acb18a,0,0
2cb0b9ead54e5d2,0,3
2cb3b44804cd359,0,1
2cb3e4eee87474d,0,2
2cb4d296acbd71e,0,2
2cb5243484e7ce2,0,0
2cb565b980a32d4,0,0
2cb5a159b25da9c,0,0
2cb9c53b072cf3c,0,2
2cba4052a62412c,0,3
2cbb707d6409511,0,0
2cbb760148007e3,0,3
2cbc088ad06a109,0,3
2cbcd8a181b56c9,0,4
2cbd3074789fde8,0,0
2cbd487f88af387,0,4
2cbd75d4342873a,0,4
2cbeb092b9a589d,0,1
2cc046fe43995dc,0,4
2cc1969d08b2c06,0,2
2cc2958222e813f,0,4
2cc3981bb29de7e,1,0
2cc51325dbf588b,0,2
2cc60169db8aa7a,0,3
2cc6a252a86d0a2,0,4
2cc7a734ef3247d,1,4
2cc8eb2c658ecf6,0,3
2cc9b213dabe450,0,4
2ccb5b3afd3e0a3,0,4
2ccbb6fdb6cd38a,0,2
2ccbe192f927959,0,4
2cce60cfb9eda91,0,1
2ccee2ac5982d33,0,4
2cd0d2ccefc8b3a,0,2
2cd2689a5bc5de2,0,3
2cd2ef434cde35b,0,4
2cd48c75c309eaf,0,1
2cd4f40cda293e5,0,1
2cd832f7d0a07a2,0,4
2cd84c62929fd0f,0,2
2cd98bf4cbf8fa5,0,1
2cdbe4bbd9e6e2a,0,0
2ce015dba207b36,0,1
2ce046dc318cdbc,1,2
2ce2212af03d789,0,4
2ce2b4e4a290043,0,0
2ce2d0b94ce5ec4,0,0
2ce3761a5305196,0,3
2ce3b92fc059f5c,0,1
2ce4a86c30a0dc1,0,2
2ce5bbac4d5da93,0,2
2ce65bbba469c9d,0,2
2ce67f02735877d,0,0
2ce9f4d1e10e48f,0,4
2cebd62a149b4a9,0,4
2cec49e9f3176ea,0,0
2ceca86a0319517,0,3
2cede3080e6f252,0,4
2cee07af078e3d9,0,1
2cee4d3d1c859f0,0,4
2cef128519a781e,0,0
2ceffdf843b20d5,0,0
2cf15971f56d713,0,3
2cf3d235c3aef55,0,2
2cf62121280d016,0,3
2cfae40029e6be2,0,4
2cfb379ee27491a,0,2
2cfc3a209dc2a30,0,2
2cfc4c192221952,1,1
2cfdc7a234c0909,0,1
2cfe421c691dbdf,0,4
2cfe5db2c58cdd4,0,1
2cff6d23590f327,0,4
2d00da45751b41a,0,3
2d01392c8359942,0,2
2d015d01304beef,0,1
2d018872db56390,0,2
2d02286b279d664,0,1
2d025d4ad99eb38,0,0
2d029c12008d486,0,1
2d0469909565dca,0,0
2d048f8559e921a,0,4
2d066d0f2d9f56e,0,3
2d06a98466bb46e,0,1
2d06ad50700e020,0,0
2d0914b1ad6c1b4,0,1
2d0a2d2681d79fd,0,2
2d0f0d2debca3bd,0,4
2d105c0d581be68,0,3
2d1154cc17ad47e,0,2
2d11f9be64f9b2d,0,1
2d13d9028fb9df2,0,0
2d14845c352402a,0,3
2d16166b3ef9f80,0,4
2d16fec1bb6598a,0,0
2d17d7060a84755,0,4
2d197872c159bca,0,1
2d1c5133398f197,0,3
2d1e564b99b5ebd,1,1
2d1ee3807827d4c,0,3
2d1f42238519369,0,3
2d21b9e0eba87d8,0,1
2d21cd1332fc7ff,0,3
2d22eeb20c393e0,0,4
2d241204c2a69b1,0,4
2d245b4ee636d27,0,1
2d247e1c9d0cdcd,0,2
2d25cec07bd7140,1,0
2d267146732ace1,0,3
2d26a2073890bfe,0,4
2d2cacf61c808f3,0,3
2d2ce7d1f7460f4,0,2
2d2dc095843529b,0,2
2d2ec06bdeb1156,0,2
2d2ee5ebbd925b3,1,2
2d2f49a71490820,0,1
2d310b9c44ea3a2,0,4
2d31f69881fc498,0,1
2d340298c8ec799,0,0
2d341dfa58fdf22,0,2
2d349604c350b82,0,4
